,id,title,tags
79,10138,Iron Man 2,"adventure action sciencefiction world aware dual life armored superhero iron man, billionaire inventor tony stark face pressure government, press public share technology military. unwilling let go invention, stark, pepper potts james 'rhodey' rhodes side, must forge new alliance – confront powerful enemies. malibu marvelcomic superhero basedoncomicbook revenge aftercreditsstinger marvelcinematicuniverse jonfavreau robertdowneyjr. gwynethpaltrow doncheadle"
80,58595,Snow White and the Huntsman,"adventure fantasy drama evil queen marries king, performs violent coup king murdered daughter, snow white, taken captive. almost decade later, grown snow white still clutch queen. order obtain immortality, evil queen need heart snow white. snow escape castle, queen sends huntsman find dark forest. queen magic fairytale immortality forest deception woman eternalyouth snowwhite evilqueen evilstepmother imprisoned sorceress rupertsanders kristenstewart charlizetheron chrishemsworth"
81,102651,Maleficent,"fantasy adventure action family romance untold story disney's iconic villain 1959 classic 'sleeping beauty'. beautiful, pure-hearted young woman, maleficent idyllic life growing peaceable forest kingdom, one day invading army threatens harmony land. maleficent rise land's fiercest protector, ultimately suffers ruthless betrayal – act begin turn heart stone. bent revenge, maleficent face epic battle invading king's successor and, result, place curse upon newborn infant aurora. child grows, maleficent realizes aurora hold key peace kingdom - maleficent's true happiness well. fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d robertstromberg angelinajolie ellefanning sharltocopley"
82,119450,Dawn of the Planet of the Apes,"sciencefiction action drama thriller group scientist san francisco struggle stay alive aftermath plague wiping humanity, caesar try maintain dominance community intelligent apes. leader colony post-apocalyptic dystopia forest sequel wood ape scientist monkey medicalresearch animalattack plague 3d mattreeves andyserkis jasonclarke garyoldman"
83,79698,The Lovers,"action adventure sciencefiction romance lover epic romance time travel adventure film. helmed roland joffé story ajey jhankar, film sweeping tale impossible love set backdrop first anglo-maratha war across two time period continent centred around four character — british officer 18th century colonial india, indian woman fall deeply love with, american present-day marine biologist wife. rolandjoffé joshhartnett simonekessell tamsinegerton"
84,64686,47 Ronin,"drama action adventure fantasy based original 1941 movie japan, ancient japan’s enduring tale, epic 3d fantasy-adventure 47 ronin born. keanu reef lead cast kai, outcast join oishi (hiroyuki sanada), leader 47 outcast samurai. together seek vengeance upon treacherous overlord killed master banished kind. restore honor homeland, warrior embark upon quest challenge series trial would destroy ordinary warriors. japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d carlrinsch keanureeves hiroyukisanada koushibasaki"
85,100402,Captain America: The Winter Soldier,"action adventure sciencefiction cataclysmic event new york avengers, steve rogers, aka captain america living quietly washington, d.c. trying adjust modern world. s.h.i.e.l.d. colleague come attack, steve becomes embroiled web intrigue threatens put world risk. joining force black widow, captain america struggle expose ever-widening conspiracy fighting professional assassin sent silence every turn. full scope villainous plot revealed, captain america black widow enlist help new ally, falcon. however, soon find unexpected formidable enemy—the winter soldier. washingtond.c. future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller anthonyrusso chrisevans samuell.jackson scarlettjohansson"
86,10192,Shrek Forever After,"comedy adventure fantasy animation family bored domesticated shrek pact deal-maker rumpelstiltskin get back feeling like real ogre again, he's duped sent twisted version far far away—where rumpelstiltskin king, ogre hunted, fiona never met—he set restore world reclaim true love. ogre 3d mikemitchell mikemyers eddiemurphy camerondiaz"
87,158852,Tomorrowland,"adventure family mystery sciencefiction bound shared destiny, bright, optimistic teen bursting scientific curiosity former boy-genius inventor jaded disillusionment embark danger-filled mission unearth secret enigmatic place somewhere time space exists collective memory ""tomorrowland."" inventor apocalypse destiny imax dreamer futuristiccar futuristiccity bradbird brittrobertson georgeclooney raffeycassidy"
88,177572,Big Hero 6,"adventure family animation action comedy special bond develops plus-sized inflatable robot baymax, prodigy hiro hamada, team group friend form band high-tech heroes. brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother chriswilliams scottadsit ryanpotter danielhenney"
89,82690,Wreck-It Ralph,"family animation comedy adventure wreck-it ralph 9-foot-tall, 643-pound villain arcade video game named fix-it felix jr., game's titular hero fix building ralph destroys. wanting prove good guy villain, ralph escape game land hero's duty, first-person shooter help game's hero battle alien invaders. later enters sugar rush, kart racing game set track made candies, cooky sweets. there, ralph meet vanellope von schweetz learned game faced dire threat could affect entire arcade, one ralph may inadvertently started. supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer q*bert interruptedwedding socialreject richmoore johnc.reilly sarahsilverman jackmcbrayer"
90,5255,The Polar Express,"adventure animation family fantasy doubting young boy take extraordinary train ride north pole, embarks journey self-discovery show wonder life never fade believe. santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas robertzemeckis tomhanks michaeljeter nonagaye"
91,47933,Independence Day: Resurgence,"action adventure sciencefiction always knew coming back. using recovered alien technology, nation earth collaborated immense defense program protect planet. nothing prepare u aliens’ advanced unprecedented force. ingenuity brave men woman bring world back brink extinction. alternatehistory alieninvasion rolandemmerich liamhemsworth jeffgoldblum billpullman"
92,10191,How to Train Your Dragon,"fantasy adventure animation family son viking leader cusp manhood, shy hiccup horrendous haddock iii face rite passage: must kill dragon prove warrior mettle. downing feared dragon, realizes longer want destroy it, instead befriends beast – name toothless – much chagrin warrior father flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior chrissanders jaybaruchel gerardbutler craigferguson"
93,296,Terminator 3: Rise of the Machines,"action thriller sciencefiction 10 year since john connor saved earth judgment day, he's living radar, steering clear using anything skynet trace. is, encounter t-x, robotic assassin ordered finish t-1000 started. good thing connor's former nemesis, terminator, back aid now-adult connor … like promised. savingtheworld artificialintelligence manvsmachine cyborg killerrobot sunglass leatherjacket nanotechnology rocketlauncher fireman veterinarian fireengine dystopia psychiatrist jonathanmostow arnoldschwarzenegger nickstahl clairedanes"
94,118340,Guardians of the Galaxy,"action sciencefiction adventure light year earth, 26 year abducted, peter quill find prime target manhunt discovering orb wanted ronan accuser. marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse jamesgunn chrispratt zoesaldana davebautista"
